50 100
4540	3719	604	2707	1527	1934	3476	233	1485	3063	1771	1860	2653	3320	513	2731	604	694	3274	4275	2427	991	4857	834	677	1112	4830	4094	324	1098	666	3166	2260	1322	4563	4876	2951	2937	2515	4601	2274	2441	2230	1065	3136	4098	132	4801	278	3827	4859	1542	2487	3765	2153	711	4545	2876	2096	1510	4744	519	219	1683	2153	4043	32	4242	458	2139	3687	4534	1560	2899	3050	1694	4072	1052	3612	2486	2578	4506	3071	1673	4027	4029	1193	1726	986	3973	1295	3345	2493	2433	2709	1299	2853	3018	636	892	
280	4035	621	4560	645	412	1726	1680	2613	384	3938	27	208	4507	237	876	541	1184	2505	3254	4527	2937	10	2805	4908	2096	4401	1951	4439	3431	175	4923	3713	2395	2976	1136	3355	3310	930	4505	1511	868	118	823	624	1262	558	1440	1127	1134	408	2135	4447	658	466	3644	3388	196	4278	502	671	1657	3784	3045	421	1953	1430	3181	1121	575	2439	4192	3582	1177	4415	739	2194	4018	1178	1196	3248	2982	1942	1066	3708	3678	4526	2925	2164	2229	653	4048	2293	3121	2312	1981	2364	4486	455	1007	
1199	776	973	3613	4474	2559	2885	2566	270	4912	1112	3520	4431	2338	2940	2974	21	894	4231	1025	1070	1890	2325	1077	2033	1671	2942	4528	2102	4970	2244	4623	1221	368	355	649	3204	1694	377	2720	1652	1736	1248	2869	4502	1312	794	483	4242	3017	3493	3863	2769	4380	4655	2006	3532	2971	803	1264	3331	2117	3316	963	3571	3161	4586	1491	1082	4534	2227	3385	125	1330	420	4242	2188	3521	616	2609	4747	4721	3631	671	2757	1403	3491	1946	180	1109	663	1612	3740	1678	3449	1662	2081	3081	73	3412	
21	3534	4794	370	919	1189	2097	3183	745	3549	4076	297	1360	1956	3374	1226	2129	2863	3472	169	4050	4756	1929	4	2687	4838	3440	2509	4799	1945	97	4226	302	4351	3231	1410	715	1699	3858	3548	4565	2483	3873	4186	2585	4099	553	1383	4279	3472	2494	644	1967	4938	1417	1953	4062	2053	2348	3994	3989	3385	346	4527	1731	1913	3714	3937	3178	58	1757	2506	336	2381	3189	1845	3911	2878	1481	2542	3734	3373	14	4266	3897	3333	585	1282	119	3051	3018	228	595	2225	3915	1523	254	2652	3442	2312	
1186	4123	2650	2768	346	2337	4001	536	2808	2373	1037	3879	86	4751	3208	3859	2866	3438	2758	2359	948	2992	4325	3859	3081	4569	3540	4660	1877	1200	2871	2822	3533	1334	4642	2591	2483	4648	4844	3917	429	4551	4278	651	760	223	3579	1408	4504	4940	1979	97	4468	4076	3395	2856	824	480	4367	4468	2674	4228	1250	3683	1529	2554	4405	4078	4699	882	4206	340	2143	3734	4203	1425	1010	2210	352	4128	4733	1577	1389	487	3662	4470	1148	418	2414	4072	3409	2555	2620	1610	1083	40	2400	465	1554	1573	
546	807	2673	2852	4764	2128	2381	2546	4461	4107	2079	2859	3152	4971	1543	65	2652	3847	2297	2209	661	2343	2861	535	683	2488	3665	1732	889	2865	2578	3804	1409	1231	1315	1429	4861	3758	3324	4204	2033	273	31	3138	808	1867	2631	3143	85	615	4274	1982	355	2414	2321	3874	270	4743	3549	4991	4884	443	4140	1740	1502	2697	1692	2439	4915	3839	1719	4369	2479	4339	2576	196	3503	1897	2253	2882	2977	4150	3302	4256	2738	1524	2725	811	3783	4990	1310	3513	2024	1239	4777	4660	2874	3950	229	4714	
2157	1637	823	1553	3453	3674	2499	3425	2948	4277	419	218	3944	3635	4934	4943	4961	4267	3490	2899	4757	815	4085	2923	1399	1181	3200	692	3174	3006	2765	1783	2498	4838	2371	2578	1605	1614	216	1914	607	1111	4006	2165	666	920	1905	4116	2231	3121	368	5000	1792	4608	1729	773	4080	3548	4994	205	2880	4385	2773	798	1604	716	2204	3118	2485	3535	3862	1677	1624	4622	72	1285	3655	2659	4048	2078	2366	687	2054	2525	4625	4194	659	1005	2051	3974	3150	182	306	1343	909	1373	3282	1661	1337	1085	
1711	3012	4830	124	3127	1619	2545	2913	1255	3709	1682	2757	1237	4149	1348	4191	4750	1669	547	2797	2049	3745	302	3151	4363	3103	4388	2822	3860	2418	4891	469	4962	127	1071	2663	3692	4567	3297	3465	178	3198	1152	2545	2860	3579	3996	2032	4800	2329	4856	4484	24	966	4255	3881	1259	394	4219	3616	3346	1154	3162	1344	4053	1462	1562	3325	1112	3279	534	438	2201	3453	2594	4763	3235	1936	4843	855	2471	4046	2539	3562	2841	4396	2459	4291	569	3216	1897	1388	3732	2855	1621	1557	3098	4570	3535	838	
4625	4926	2643	1335	1930	3844	2167	1890	2578	1766	1684	1548	3828	2355	4107	2760	4884	2917	1466	3541	2471	4769	2711	4001	1226	2623	2077	4501	1808	1275	2477	3626	3224	2331	950	4740	4574	1937	3752	1103	2553	731	1413	3312	2229	4297	1097	661	1450	2759	3539	4103	4436	2525	205	175	180	683	2049	4647	2727	2136	436	1506	4046	133	2584	2550	406	2341	1092	1505	1808	4384	3870	890	1636	3953	2764	1081	2585	2508	47	1762	2304	2155	2250	1630	3002	2915	930	4779	1231	915	485	3989	1745	1397	920	4436	
296	96	116	1896	2671	629	232	1802	4375	832	461	4765	2019	1402	2534	3381	1979	4141	1670	4247	244	2015	2215	457	3296	1178	1184	3051	2427	3771	671	1150	718	50	3847	4700	4455	2489	155	2417	2304	1489	3260	1616	462	3265	4415	833	4965	4393	2851	297	2211	3566	649	554	4962	4694	4884	4293	874	2255	1724	1221	3207	2482	3030	2574	2918	878	1862	1878	645	3443	1792	1234	2308	2043	4282	4836	3367	864	1198	2284	117	1042	1775	21	638	1967	2730	3546	3856	2504	3608	4792	2130	4714	4968	2333	
3037	3522	4290	409	2456	2949	2177	2380	1699	2335	2601	3889	1583	4705	378	4105	2700	4729	4082	1587	2026	541	1354	3034	124	1991	490	1479	225	32	223	3257	4005	3806	478	3779	1392	536	2097	3509	1461	2788	2777	4797	2382	3574	2844	4351	4606	572	3466	1290	4199	3391	1179	1910	4341	4381	1715	283	2523	461	2608	483	1460	234	3643	3299	1173	4932	4717	5	3633	475	1789	2682	1364	4397	2079	1310	2469	4634	2694	3484	62	535	1421	1788	925	2384	731	4675	2424	4529	2501	4914	260	1430	1640	3593	
1119	4137	4768	1413	2239	2588	90	3207	4194	2304	4817	4663	2135	2565	4711	297	2581	2955	1785	3447	2971	1600	1161	2511	3392	2267	1302	542	2244	2833	4198	4829	3382	4886	2463	2508	2215	367	11	2580	4902	1693	1586	3785	3134	3435	4332	471	3094	372	767	4588	559	519	1805	1655	2259	1909	3130	2128	2931	1077	1757	3256	2946	420	4581	3922	3249	1779	750	3626	2586	2932	1171	2748	2513	366	3782	4992	231	4009	654	2077	2985	4979	2801	1052	385	1493	1434	287	2059	4608	1092	665	2627	2180	616	1519	
4245	537	3915	872	4173	663	3380	4785	464	4900	2692	3692	3762	1596	1455	241	3225	942	2226	2421	266	1724	2918	3635	3579	1995	4156	1625	841	1412	2160	3092	2787	2082	1291	998	4958	492	4580	55	4163	3166	2567	4177	2982	4595	2505	337	3471	3950	2803	795	2230	882	309	1644	659	2461	2540	2318	1068	4796	759	592	3443	899	4302	2924	2535	4533	1628	1182	537	1411	2855	2369	1090	440	3629	2779	668	2972	4658	52	1670	4910	2359	4019	2915	2048	245	1170	157	3286	2282	2900	2229	1599	1243	4419	
95	3632	4635	4414	2428	3773	2107	267	3048	833	1211	2681	438	4327	2023	3546	4576	4562	1077	4623	1947	2450	3678	2685	2786	1568	324	822	4378	4445	587	3259	1430	142	274	3464	1892	1738	1284	2648	2719	3446	2122	1547	2086	1153	4307	1781	2005	1020	2263	4249	803	4949	3352	214	932	836	570	400	1568	2052	445	1066	396	2382	1241	1739	199	4147	1521	2599	3495	2457	4258	3880	205	2776	3862	1963	1150	2509	508	3384	3979	1479	2723	1581	2172	480	3663	3530	233	1621	802	2242	1985	178	3487	4040	
3374	496	827	3752	4904	1312	4309	40	2529	2573	1607	3454	1497	453	893	1676	188	3560	4886	3458	216	4701	4569	4570	2715	1008	2354	2266	181	4856	3988	2629	2817	2633	4617	819	1538	1125	4984	2851	3780	112	1407	86	368	1084	4521	3469	124	602	2577	3597	3306	3130	976	4810	1112	421	2132	4395	640	1481	745	3396	2984	1989	180	4057	821	3350	22	4834	124	4009	4533	73	682	3297	4057	2268	932	2131	3174	2527	3049	4673	2133	2466	3430	188	4576	2963	4082	3853	2782	229	3708	654	515	4265	
3009	4340	3644	2667	251	3535	1362	3337	3190	798	2653	4040	3437	4493	1458	3552	1116	4736	1080	448	2431	756	2071	2852	1291	4508	682	3406	2339	3066	2191	556	3959	254	4405	4961	455	316	213	4718	2014	2721	4484	3377	3213	2990	1856	1590	2013	1928	808	3062	90	2695	1105	2254	884	253	2214	137	2679	3786	2488	2584	2357	3222	1343	4481	2858	1094	4047	758	3033	243	286	2872	54	4207	1734	4339	3611	1897	4174	4843	4294	3923	573	4367	2611	1098	2778	2326	2206	261	557	3855	4724	4106	4522	1997	
2187	2734	4928	4619	3799	508	3517	972	4662	383	2028	2270	1614	3491	1217	1184	453	249	1780	4546	753	4089	2725	1035	386	1757	2959	113	413	275	567	1364	690	2220	631	4	1392	2163	1958	4125	2495	3880	2155	2472	1254	4829	1842	3244	4886	2064	669	4844	727	4475	3431	2026	3666	960	3125	3716	2142	2833	1054	4439	4831	1655	805	3394	3492	2593	3884	4636	456	2176	99	4272	4435	2769	3137	3039	3665	3186	2825	1166	2476	4008	2833	2987	2173	2376	2432	2034	2161	1620	4654	4469	4754	497	1969	115	
611	687	3589	576	4664	2336	2323	846	2589	2901	4285	49	3774	1477	4008	497	4847	943	4891	764	253	1163	1359	747	1085	748	528	4398	2587	3320	3588	3274	4397	3531	4161	3105	457	2080	1627	914	2748	2322	2190	3451	4717	458	1849	2597	1218	2274	1284	4671	1465	4834	2795	4381	2897	296	3859	4098	4138	2589	1997	1516	490	790	1945	1383	1850	1480	3757	3741	2545	1328	3085	1044	4679	3769	1389	2768	3332	959	253	411	817	1020	2572	4706	1111	1313	3624	370	4967	352	3173	2339	1203	2023	2077	963	
2611	727	790	4670	1906	22	922	3629	522	170	2307	4628	2996	4767	3829	1153	301	2475	2857	2337	4838	4655	4287	1941	2083	1545	3267	3246	1142	3832	2948	2092	2956	2367	3289	1821	1896	1710	3444	2860	1631	773	4460	104	388	1898	2301	4223	3357	4301	995	3435	4326	3842	4639	1700	1172	1223	304	2821	2748	4319	3974	4179	1781	1830	3148	1627	876	1198	2188	627	3839	4041	4575	2205	2979	4288	4213	3880	2641	4491	1737	2471	1583	2202	3424	2765	2675	2331	2484	2961	4062	325	3365	4095	502	1901	2439	1599	
3340	2031	1945	746	3888	4095	1789	3946	4377	912	1900	4073	2258	3389	1708	4461	4753	4030	1484	1882	713	1861	4878	3337	954	1890	4814	104	3680	3252	2875	4257	3314	1489	764	1192	3275	2407	4877	4423	2718	1715	954	2916	526	1459	2707	4965	4812	4591	2376	1027	4156	229	4967	2469	2130	3862	1348	2934	625	3906	808	970	420	3355	1021	1868	2713	2801	24	3276	4506	378	3528	3216	2750	4284	3407	624	568	3421	1223	3030	2790	203	2638	1118	1893	4288	3709	2474	4866	1473	2765	881	2652	2919	2811	2377	
2129	1989	3054	3458	4078	2082	2262	1941	147	2570	423	3621	3125	1560	3631	1493	3382	2439	4652	1659	4610	4953	1433	2771	1380	2519	2147	4214	3065	4203	23	4244	2362	1266	2198	1232	4136	750	3587	3524	1451	2139	1708	1685	2491	3248	4000	3639	1915	4408	713	4244	251	1914	2849	337	1589	4357	4761	3970	2546	4432	2568	3159	4006	353	329	639	4145	4037	2192	3788	1311	1168	3158	854	971	4229	523	3621	823	2007	2396	2337	1615	2193	4541	1381	1135	1027	3824	1996	2585	638	1382	1738	1868	3554	2726	4565	
2474	3334	1556	3253	1360	720	2540	3250	1467	2286	4647	286	4521	716	381	2715	4334	2086	1348	2966	408	3385	4423	2380	4733	3053	3427	2827	4436	4757	4310	3676	2553	2074	1184	4368	2445	1445	2799	1001	1949	636	1078	2178	1105	3903	1597	4929	2408	1091	2439	156	714	4638	1823	3058	1142	644	1685	2900	2182	1274	2408	4180	2879	4121	3836	4276	4093	4645	1518	2313	983	3999	3309	4234	655	1752	3772	2380	4365	2974	1933	2176	2572	3652	3160	279	1796	4421	164	3124	4794	2769	1221	3363	3085	2611	3295	1513	
3354	3978	3154	1476	2739	1367	3630	3852	4699	638	345	3475	2101	241	511	2409	718	1641	745	834	2279	3590	3897	1596	3408	3489	2893	1827	2330	4416	2138	2080	419	450	4570	18	1447	467	2049	2595	1213	1522	1629	2702	880	4130	412	1703	4639	4406	1531	4292	3240	3864	1172	1106	608	1107	3671	180	3141	2911	3964	3903	232	2958	575	1081	4173	2229	2902	3948	693	4948	343	2861	2726	2385	3829	4530	1969	1170	4877	4068	3693	1923	1836	1376	962	2343	4979	2876	3648	2441	630	4073	4185	517	2313	2819	
4116	1851	3779	3329	4011	2116	1080	2297	1336	1488	2282	3363	91	743	1480	4122	2183	4254	3458	750	486	109	2883	4917	2042	1622	15	4371	2886	1729	3871	4999	1236	3806	531	3617	2328	4346	4144	2665	2164	4422	2778	2065	2837	2051	3283	1190	1158	11	701	3339	2181	1364	3084	1846	4347	38	1024	743	3391	848	3442	4630	1629	2998	2796	4084	2714	309	3406	3397	4035	2370	1118	3661	3255	4144	3567	3089	363	384	414	1879	2725	1494	3697	2520	4419	3777	1352	1596	4740	1715	2161	4799	1991	1370	3471	931	
1458	3799	3450	2774	1374	789	1893	1406	3610	1188	252	946	2372	3070	4308	1034	3015	465	240	1874	4482	2663	4720	3962	2421	3826	3037	1906	778	1836	2011	2821	4601	3726	2965	1851	1435	4407	2416	2180	2612	2471	1433	1433	3131	1197	1816	165	932	3366	105	4852	4056	255	336	2874	3370	1261	1485	2895	886	3810	3360	4810	1325	1355	3583	4996	3772	3384	1558	3095	422	4635	2614	1767	879	2700	3393	3327	802	405	861	2478	3797	1618	1199	1987	1508	987	2562	3023	4203	445	3488	1651	3336	837	1039	2122	
1840	2687	1984	4888	4720	2206	1173	2475	2223	949	3288	3736	635	4677	1948	1321	1121	3320	4102	4654	4433	2326	1499	3089	1521	3629	4921	23	1017	1446	1246	1988	854	4949	1846	3526	4099	4298	4123	2397	1605	4118	4005	3769	958	1096	213	1260	116	665	4092	1689	2267	4716	4865	2742	3160	1754	139	4070	1735	4804	1988	594	4936	2611	319	4137	829	3445	1427	917	760	816	1839	3264	3210	764	448	3255	2167	2156	10	4766	504	2718	2708	1101	577	1947	1487	3793	1540	4888	3992	2789	501	4078	371	1010	
240	4000	4914	3500	328	3923	4111	1224	3585	3834	1015	3275	952	3339	3415	3557	2698	1011	3643	3902	290	2841	4029	4423	695	1330	2090	3964	1797	4265	995	3128	267	434	3291	3385	3245	2823	3628	1342	4186	1114	3216	3367	4057	3492	196	1892	2775	4397	4767	193	4420	4037	1084	888	4216	1114	3523	2823	4208	1283	2207	4171	1901	2877	3204	4357	2511	100	2527	1476	4101	2996	2995	1123	4128	632	2265	4997	2185	26	1743	4031	2384	1637	300	3972	263	3576	2939	846	4878	3051	4510	1980	1512	3271	3173	4047	
2262	377	664	4177	2170	3295	1473	2448	3879	3743	2021	3327	3287	172	948	3319	4733	1017	2047	228	2284	939	161	3362	4855	2922	4969	1322	219	1985	1360	2863	3930	4247	2222	1158	377	4877	1105	4325	1620	3848	657	1499	961	2761	2861	3737	4314	2987	1018	2063	1871	2780	1350	3474	2483	3520	1672	3893	3358	1203	3866	4525	2315	1038	1337	1594	2690	4028	60	978	3497	173	3156	3288	3231	4770	3139	4277	2345	2625	4632	2118	368	3796	2841	2599	3938	3973	3194	1085	480	997	902	3298	2281	4350	2010	3285	
61	1621	3378	1016	1253	3980	2223	4934	640	4366	2078	2244	105	2052	4095	4423	2799	3800	1147	2695	1533	1609	207	1219	4819	4326	81	1757	3756	3214	425	2031	4891	1416	2970	2518	4463	4198	4889	4070	2414	999	2381	3254	4473	3284	4407	477	1173	2731	4652	1804	2106	795	568	4542	1591	968	3662	791	573	1472	2093	2257	3258	4524	1461	2948	537	2331	1443	790	4225	843	1393	697	163	3145	3825	933	1712	644	1379	742	866	1869	1461	2695	2458	4121	1843	1830	1090	3930	783	850	3763	2178	2810	2011	
1946	314	3196	2120	4263	819	3329	4047	1950	4963	4397	609	4321	4946	4529	1403	854	1669	1093	2549	3301	3802	1160	2388	2037	1365	4055	1090	919	2963	1154	1025	2298	2125	4717	1476	1097	4575	2582	3319	746	2497	890	4552	889	934	1405	1229	172	236	3161	136	1984	683	3326	4985	4668	1593	4956	1490	3452	3885	3037	785	4729	4938	1598	4737	3583	4807	3719	1842	1991	1549	169	4202	286	1256	23	436	294	2417	688	1184	51	555	229	987	1913	630	3094	4185	4844	1001	1874	4232	3511	2434	3758	4711	
1489	2098	413	3486	4494	1653	4585	160	4530	912	2505	854	523	3494	1651	46	3263	1028	2860	4540	3995	995	1334	3775	4485	1022	1257	3784	213	2565	1070	1134	4336	2154	3743	3205	2661	3314	2515	1025	924	3325	609	1557	2458	785	1122	4073	1594	364	2388	3099	3433	1713	796	4021	985	3014	1651	704	4769	1483	4965	2903	4786	3029	4430	959	429	1307	2822	1253	4915	969	4039	3233	3837	2579	1892	4241	4238	2484	4620	201	1653	544	4159	3914	471	1159	3696	4568	2180	4612	2900	3609	793	3436	1138	555	
3406	1378	4235	2764	1705	1970	1604	1576	2459	900	546	1759	1833	4820	5	4389	4606	1752	2360	534	4447	2530	4903	2729	815	1111	586	3772	1219	3902	3866	3577	3961	773	2666	2175	709	4577	4520	3364	1188	2044	227	1458	2005	1532	1398	3055	2148	2801	4590	1729	1937	1551	2961	850	800	3341	296	3609	1914	2845	559	2689	2828	3245	586	4725	2255	4389	4178	3148	1792	507	4031	3402	1056	827	4064	1368	895	3195	1602	3972	644	2230	2430	2907	1705	1238	4254	4727	2405	4335	3800	1100	1345	746	4259	3655	
4191	2128	1074	1561	31	56	1616	1280	2276	1035	139	574	831	637	2403	1198	258	1998	277	1189	4856	170	1779	1198	4739	1494	814	2561	374	36	439	828	3045	3633	1418	2545	3337	964	1428	1778	400	3906	1934	4699	308	2640	1490	3736	4683	104	878	759	4951	4241	447	3486	4110	3096	696	1904	2453	3307	2435	572	1793	4863	4983	591	1438	1703	171	2443	4380	241	3634	3847	2206	4380	455	4377	965	1989	482	529	4516	1826	1092	2288	461	3038	3255	3969	4645	2022	1282	3607	3163	4131	2260	728	
4126	2249	2806	1048	152	1495	1830	3665	541	3073	841	73	1977	1603	3281	2188	1145	38	2799	2459	184	2567	4635	213	1845	1382	4570	886	3563	2637	607	3534	4562	4618	853	4531	4564	4246	1059	345	4394	4671	1289	2472	431	4090	338	2967	3029	2493	1755	248	1119	821	3923	4332	2319	323	3683	2520	3617	1700	4792	3432	1504	3489	1319	1755	4216	4652	4424	3391	2907	1093	2622	2383	4863	4716	1822	1178	1728	1007	1326	4366	3626	4286	2080	4404	4394	2053	494	2246	3166	2226	4224	2622	1009	1120	4	3513	
4388	1763	2974	620	3594	3532	529	3077	4186	559	4148	677	1098	1668	4208	453	3441	4571	2473	2983	1998	212	667	4566	3496	773	2951	1617	4734	2429	966	291	2344	2513	2397	3159	4565	1916	649	1450	4294	4356	4533	3633	2827	2067	4122	3845	1053	2868	3111	1468	4123	3247	889	2610	2881	1254	2428	1472	4933	4377	2586	1740	2332	3422	3556	2680	3462	4909	2951	4631	3069	3963	3672	4989	1971	766	3044	1271	1700	1561	4409	4572	3129	2807	3337	4202	3271	2165	4288	1555	1696	427	435	2201	3976	3900	1419	3632	
4059	2143	123	3907	2605	1820	830	3538	1418	2827	1205	4154	3231	4849	4192	4781	1440	2044	4514	4092	1372	3194	4266	4547	2942	4477	4943	180	4957	705	3363	2078	198	3057	4180	2494	3144	3255	983	847	1352	2051	3166	3615	4319	4286	2155	666	1545	2846	1413	1730	2566	308	3275	903	1654	2461	1494	1644	3865	719	1940	1322	4086	4756	2626	2769	213	1483	3746	4564	325	3741	1206	4932	1778	2078	403	1336	4834	1373	2049	188	1455	669	4098	2695	4186	4052	4801	1185	1278	3708	1574	1285	2458	4153	1759	4571	
3019	4306	2840	4577	4722	4171	1398	2547	1641	554	3448	4217	4460	4752	999	3304	1854	1019	2464	1467	4721	2658	64	3628	3682	4025	1863	1893	420	1357	1128	4668	2220	2410	2696	2927	1525	3883	3605	3900	1925	3857	3209	4508	4712	1081	559	3008	1795	455	437	3148	2507	423	3506	724	87	1677	3746	1389	3675	2987	1312	3989	455	1068	4083	1125	2784	4390	3180	4517	4325	4557	3479	1257	4940	2726	2352	4227	2990	961	3560	3673	160	3763	144	2849	3180	3490	1637	4090	759	4394	3908	389	1812	1207	712	4531	
3377	1476	2035	696	288	4804	457	3521	98	1328	2955	3282	4671	4640	3178	4523	2592	4525	1017	612	4864	1942	4056	4862	272	201	2079	1420	4595	3877	3168	1818	1554	1357	2569	4588	2176	4640	2752	1971	200	1191	3807	3420	4214	3718	4114	1025	3083	2134	422	1547	1261	4634	1933	1344	3646	1001	4471	1562	1324	4708	2211	3897	2857	2825	3742	3578	4868	1455	843	4519	3632	4194	3533	353	3747	1	3065	1283	2745	910	3678	121	2706	1518	3065	24	681	3354	756	4456	3199	4453	472	3832	3432	103	2771	1441	
4156	4994	3155	158	1072	2651	2852	3953	1846	954	3598	4481	522	2749	2666	4419	983	4898	430	167	4010	3628	3864	1205	3940	4520	2992	1392	2790	3921	128	4417	48	656	2216	3958	4338	376	2973	485	4071	1393	2226	2044	423	2747	4218	3299	4324	2733	2180	2116	3559	855	1048	4305	411	901	4450	3495	2739	1509	77	138	4536	1195	2961	3770	4773	458	1127	1980	4662	1254	4564	2547	2590	4735	2261	1472	713	2569	2803	1224	2625	3874	55	3717	1997	1940	4703	1536	2918	3835	2904	3701	1060	1713	503	751	
